AlertID,Vin,Vehicle Number,Alert Subject,FMI,SPN,Alert Date,Estimated Cost of Repair
6838335aca33cff86dfeefac,1M2TE1GC4NM006559,2403,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/29/2025 10:13,15000
683833c8ca33cff86dfeefae,1M2AX13C4GM031021,3354,Vehicle Alert - Fan Control Circuit Concern,5,647,5/29/2025 10:15,4800
683833c8ca33cff86dfeefb0,3BPDLK0X4LF108743,1098,Vehicle Alert - Turbo VGT Actuator Concern,2,641,5/29/2025 10:15,1800
683833c8ca33cff86dfeefb1,3BPDLK0X4LF108743,1098,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,11,3226,5/29/2025 10:15,15000
68383430102902b4f4e7b429,1NPCLK0X1RD657367,3106,Vehicle Alert - Low Coolant Level,18,111,5/29/2025 10:17,12000
6838349ee775a2f3b3d24c85,1M2LR1GC7PM007468,2240,Vehicle Alert - DEF Tank Level,17,1761,5/29/2025 10:19,2500
683834a2102902b4f4e7b42d,1M2LR1GC7MM003870,4255,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/29/2025 10:19,4500
683834a6ca33cff86dfeefb4,1NPSXPEX4ED245475,3586,Vehicle Alert - Low Coolant Level,18,111,5/29/2025 10:19,12000
683834b9102902b4f4e7b42f,3BPZL70X6GF100037,1451,Vehicle Alert - Water in Fuel System Fault,3,97,5/29/2025 10:19,2500
6838351be775a2f3b3d24c8b,5VCACSUF8GH221771,2250,Vehicle Alert - Low Coolant Level,18,111,5/29/2025 10:21,2500
68383525102902b4f4e7b433,1M2GR2GC9LM013953,3902,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/29/2025 10:21,4500
68383531e775a2f3b3d24c8d,1M2AX18C3DM023481,3424,Vehicle Alert - DPF Filter Plugging,0,3936,5/29/2025 10:21,15000
68383539ed0da60901de7bf6,5VCACL8F3BH212727,2024,Vehicle Alert - Water in Fuel System Fault,3,97,5/29/2025 10:21,5000
68383583e775a2f3b3d24c97,3BPDXK0X7KF161696,1340,Vehicle Alert - DEF Tank Level,18,1761,5/29/2025 10:22,4500
68383583ed0da60901de7c02,3BPDXK0X4MF110837,1346,Vehicle Alert - Turbo VGT Actuator Concern,2,641,5/29/2025 10:22,4800
68383584ca33cff86dfeefba,1NPCXPEX6GD361672,3323,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,4,3226,5/29/2025 10:23,4500
6838358e102902b4f4e7b437,1NPCLK0X9HD414257,3407,Vehicle Alert - DEF Tank Level,17,1761,5/29/2025 10:23,15000
68383593ed0da60901de7c04,1NPSXP0XXDD209232,3024,Vehicle Alert - Aftertreatment Fuel Shutoff Valve Concern,2,3482,5/29/2025 10:23,5000
6838359aed0da60901de7c06,1M2AX13C0HM039232,3472,Vehicle Alert - Low Coolant Level,1,111,5/29/2025 10:23,12000
683835aced0da60901de7c0a,1M2AX18CXDM023462,3024,Vehicle Alert - DPF Filter Plugging,0,3936,5/29/2025 10:23,15000
68383606ca33cff86dfeefc2,1M2AX13C1EM026629,3429,Vehicle Alert - Fan Control Circuit Concern,5,647,5/29/2025 10:25,2500
68383607102902b4f4e7b439,3BPDXK0XXJF161609,1250,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 10:25,15000
6838367bed0da60901de7c10,1M2AU14C9FM002149,2303,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 10:27,12000
6838367fed0da60901de7c12,1NPCLH0X8GD362492,1082,Vehicle Alert - Engine Cylinder Miss Fire,31,1323,5/29/2025 10:27,12000
683836a5102902b4f4e7b43f,3BPZL20X4HF174304,1263,Vehicle Alert - Fan Control Circuit Concern,3,647,5/29/2025 10:27,2500
683836e4ca33cff86dfeefc6,1NPSLP0X3DD174531,3021,Vehicle Alert - Aftertreatment Fuel Shutoff Valve Concern,2,3482,5/29/2025 10:28,5000
683836fd102902b4f4e7b443,3BPDXK0X3PF113412,1509,Vehicle Alert - Engine Cylinder Miss Fire,31,1322,5/29/2025 10:29,15000
6838371f102902b4f4e7b447,1NPCLK0X6JD491500,3218,Vehicle Alert - DPF Filter Plugging,15,3251,5/29/2025 10:29,15000
68383770ed0da60901de7c18,3BPDLK0X3LF109088,1428,Vehicle Alert - Turbo VGT Actuator Concern,2,641,5/29/2025 10:31,1800
68383772102902b4f4e7b44d,1M2AX13CXJM043214,3721,Vehicle Alert - Low Coolant Level,1,111,5/29/2025 10:31,20000
68383780e775a2f3b3d24ca3,TM2AK13CTEM026696,3007,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/29/2025 10:31,12000
68383783ed0da60901de7c1a,1M2TE2GCXRM010594,1004,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/29/2025 10:31,12000
683837b0102902b4f4e7b451,1M2AV02C1JM018641,2168,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/29/2025 10:32,4500
68383800ca33cff86dfeefd2,1M2LR7GC4LM001348,2250,Vehicle Alert - Low Coolant Level,1,111,5/29/2025 10:33,15000
68383860ed0da60901de7c24,1M2AX13C0HM039196,3054,Vehicle Alert - Fan Control Circuit Concern,5,647,5/29/2025 10:35,2200
68383861ed0da60901de7c26,1M2TE1GC1MM005917,2008,Vehicle Alert - Fan Control Circuit Concern,5,647,5/29/2025 10:35,4500
68383863102902b4f4e7b457,5VCACDUF1EH217540,2424,Vehicle Alert - Low Coolant Level,18,111,5/29/2025 10:35,2500
6838387fca33cff86dfeefd4,5VCACLLE7FH219233,1315,Vehicle Alert - Low Coolant Level,1,111,5/29/2025 10:35,20000
68383883102902b4f4e7b459,5VCACLLE0FH219235,1316,Vehicle Alert - Engine Cylinder Miss Fire,31,1322,5/29/2025 10:35,4500
68383883102902b4f4e7b45b,3BPZX20X3JF177267,1261,Vehicle Alert - Fan Control Circuit Concern,3,647,5/29/2025 10:35,2500
68383885ed0da60901de7c28,1M2TE1GC6MM005928,2227,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/29/2025 10:35,1500
68383886ca33cff86dfeefd6,1M2LR2GC3SM009720,2263,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/29/2025 10:35,12000
683838d4e775a2f3b3d24ca9,1M2TE1GC3LM004797,2208,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/29/2025 10:37,4500
683838e3e775a2f3b3d24caf,5VCACD8F1AH211063,2405,Vehicle Alert - Engine Protection Torque Derate Condition Exists,31,1569,5/29/2025 10:37,15000
683838f8ed0da60901de7c30,1M2AV17C4HM011921,1323,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 10:37,15000
68383967ca33cff86dfeefe2,3BPDLK0X6PF114579,2074,Vehicle Alert - Engine Cylinder Miss Fire,31,1322,5/29/2025 10:39,15000
68383968ca33cff86dfeefe4,3BPDXK0XXLF105995,1413,Vehicle Alert - DPF Filter Plugging,15,3251,5/29/2025 10:39,15000
6838396aed0da60901de7c34,1M2AX13C1FM031637,3051,Vehicle Alert - Fan Control Circuit Concern,5,647,5/29/2025 10:39,2500
683839cfca33cff86dfeefe6,1M2TE1GC2NM007306,2420,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/29/2025 10:41,15000
683839d8102902b4f4e7b473,1M2TE1GC1LM003910,1204,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/29/2025 10:41,4500
683839e0e775a2f3b3d24cb3,1NPSLP0X7CD154720,3061,Vehicle Alert - Accelerator Pedal Concern,2,91,5/29/2025 10:41,4500
683839e9ca33cff86dfeefe8,1M2TE1GCXKM001670,2119,Vehicle Alert - Engine Cylinder Miss Fire,31,1322,5/29/2025 10:41,4500
683839f0e775a2f3b3d24cb5,5VCACD8F4BH212385,2428,Vehicle Alert - Low Coolant Level,18,111,5/29/2025 10:41,4500
68383a53102902b4f4e7b475,1M2TE1GC5MM005435,2450,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/29/2025 10:43,1500
68383a61ed0da60901de7c3a,1M2TE2GC8RM011159,2453,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/29/2025 10:43,12000
68383aae102902b4f4e7b479,1M2LR7GC4LM001348,2250,Vehicle Alert - Low Coolant Level,18,111,5/29/2025 10:45,7500
68383ab2ca33cff86dfeeff2,1M2AU02C8GM010672,2317,Vehicle Alert - Turbo VGT Actuator Concern,9,641,5/29/2025 10:45,4800
68383ac0ed0da60901de7c3e,5VCACDLE8EH217138,2427,Vehicle Alert - Engine Cylinder Miss Fire,31,1322,5/29/2025 10:45,2500
68383acde775a2f3b3d24cc1,1M2AX13C0HM039201,3456,Vehicle Alert - Turbo VGT Actuator Concern,7,641,5/29/2025 10:45,4500
68383ae5e775a2f3b3d24cc3,3BPDXK0X6KF105992,1313,Vehicle Alert - Engine Temperature,16,175,5/29/2025 10:45,2500
68383ae6ed0da60901de7c40,5VCACLLE5DH215940,1027,Vehicle Alert - Engine Cylinder Miss Fire,31,1322,5/29/2025 10:45,4500
68383ae9e775a2f3b3d24cc5,00000000000000787,1289,Vehicle Alert - Low Coolant Level,18,111,5/29/2025 10:46,5000
68383b3aed0da60901de7c42,3BPZLK0X8JF174487,1219,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,11,3226,5/29/2025 10:47,4500
68383b50e775a2f3b3d24cc7,1M2TE1GC7PM009250,2515,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/29/2025 10:47,4500
68383bb7ed0da60901de7c44,1M2AX13C4FM032037,3418,Vehicle Alert - Fan Control Circuit Concern,5,647,5/29/2025 10:49,2500
68383bb8e775a2f3b3d24cc9,1NPCLH0X8GD362492,1082,Vehicle Alert - Engine Cylinder Miss Fire,31,1322,5/29/2025 10:49,15000
68383bcded0da60901de7c48,3BPDXK0X4PF113399,1300,Vehicle Alert - Engine Cylinder Miss Fire,31,1322,5/29/2025 10:49,15000
68383c3c102902b4f4e7b489,1NPCLK0X9J0464081,3303,Vehicle Alert - Low Coolant Level,18,111,5/29/2025 10:51,4500
68383ca2102902b4f4e7b491,5VCACD8F4BH212385,2428,Vehicle Alert - Crankcase Pressure Severe Level,16,101,5/29/2025 10:53,2500
68383cbcca33cff86dfeeffe,1M2TE2GCXPM010138,1012,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/29/2025 10:53,4500
68383cbc102902b4f4e7b493,1M2LR1GC5LM002568,2430,Vehicle Alert - Fan Control Circuit Concern,5,647,5/29/2025 10:53,2500
68383cbcca33cff86dfef000,1M2AV17C4GM011058,1062,Vehicle Alert - Fan Control Circuit Concern,3,647,5/29/2025 10:53,5000
68383cbded0da60901de7c56,3BPZX20X7GF100653,2520,Vehicle Alert - Fan Control Circuit Concern,3,647,5/29/2025 10:53,4500
68383d23e775a2f3b3d24cd9,5VCACDLE3GH220063,2536,Vehicle Alert - Fan Control Circuit Concern,3,647,5/29/2025 10:55,2500
68383d43e775a2f3b3d24cdb,1M2LR1GC9PM008332,2335,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/29/2025 10:56,15000
68383d83102902b4f4e7b497,1M2GR2GC0LM013999,3024,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/29/2025 10:57,4500
68383d8b102902b4f4e7b499,5VCACSVF7FH219538,2286,Vehicle Alert - Low Coolant Level,17,111,5/29/2025 10:57,12000
68383d95102902b4f4e7b49b,1M2AU02C2GM010866,2263,Vehicle Alert - Turbo VGT Actuator Concern,9,641,5/29/2025 10:57,4800
68383db9102902b4f4e7b49f,5VCACLVF2GH220040,1247,Vehicle Alert - Low Coolant Level,18,111,5/29/2025 10:58,2500
68383db9102902b4f4e7b4a1,3BPDXK0X6LF109624,1202,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 10:58,4500
68383e30ed0da60901de7c66,2NKHHM7X1CM331441,1119,Vehicle Alert - Engine Protection Torque Derate Condition Exists,31,1569,5/29/2025 11:00,15000
68383e74e775a2f3b3d24ce1,1NPSXHEX2ED244556,1078,Vehicle Alert - Engine Cylinder Miss Fire,31,1327,5/29/2025 11:01,15000
68383e7b102902b4f4e7b4ab,1M2AX18C8FM026752,3051,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/29/2025 11:01,4500
68383f06ed0da60901de7c70,1M2AV02C6JM019395,1251,Vehicle Alert - Fan Control Circuit Concern,5,647,5/29/2025 11:03,4500
68383f07ca33cff86dfef012,1M2AU02C0GM009800,2452,Vehicle Alert - Fan Control Circuit Concern,5,647,5/29/2025 11:03,4500
68383f07ca33cff86dfef013,1M2AU02C0GM009800,2452,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/29/2025 11:03,4500
68383f1a102902b4f4e7b4b3,1M2LR1GC2MM004778,2454,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/29/2025 11:03,4500
68383f22ed0da60901de7c72,5VCACD8F9DH214863,2505,Vehicle Alert - Engine Protection Torque Derate Condition Exists,31,1569,5/29/2025 11:04,20000
68383f8b102902b4f4e7b4b5,1M2TE1GC1MM005433,2475,Vehicle Alert - Engine Cylinder Miss Fire,31,1324,5/29/2025 11:05,8500
68383fa5ca33cff86dfef016,1NPSLH0X4ED248708,3328,Vehicle Alert - Engine Cylinder Miss Fire,31,1322,5/29/2025 11:06,5000
68383fa9e775a2f3b3d24ce3,1M2LR7GC9PM002176,2324,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 11:06,12000
68383fedca33cff86dfef01c,1M2AU14C5GM003123,2287,Vehicle Alert - Engine Cylinder Miss Fire,31,1322,5/29/2025 11:07,2400
68384007ed0da60901de7c80,1M2LR1GC7PM007485,2022,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/29/2025 11:07,15000
68384008e775a2f3b3d24ced,1M2AV02C5JM017766,1233,Vehicle Alert - Fan Control Circuit Concern,4,647,5/29/2025 11:07,4500
68384009e775a2f3b3d24cef,1M2TE1GC2MM005909,2006,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/29/2025 11:07,1500
68384009ca33cff86dfef01e,1M2TE1GC1MM005920,2001,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/29/2025 11:07,1500
6838400bed0da60901de7c82,5VCACDVF3GH221686,2460,Vehicle Alert - Fuel Rail Pressure Low,18,157,5/29/2025 11:07,4500
68384015ed0da60901de7c84,1M2AV02C1GM013691,2478,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/29/2025 11:08,4500
68384062102902b4f4e7b4c3,1M2LR1GC3NM005276,2434,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/29/2025 11:09,15000
6838407dca33cff86dfef022,1M2LR1GC1KM001741,2445,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/29/2025 11:09,4500
6838407ded0da60901de7c86,1M2AV02C7GM015669,2480,Vehicle Alert - Low Coolant Level,1,111,5/29/2025 11:09,4500
68384176102902b4f4e7b4c5,3BPDLK0X0MF109633,2122,Vehicle Alert - DPF Filter Plugging,15,3251,5/29/2025 11:13,10000
68384176ca33cff86dfef02a,1M2LR1GC8LM002967,2227,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/29/2025 11:13,4500
683841d6ca33cff86dfef02e,5VCACSVF8GH220618,2541,Vehicle Alert - Engine Protection Torque Derate Condition Exists,31,1569,5/29/2025 11:15,2000
683841f3102902b4f4e7b4c7,1M2LR1GC9NM006349,2432,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/29/2025 11:16,15000
68384244102902b4f4e7b4cd,1M2AX18C8GM031550,1413,Vehicle Alert - Fan Control Circuit Concern,5,647,5/29/2025 11:17,4800
6838424fed0da60901de7c8e,1M2AV02C0GM013665,1044,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/29/2025 11:17,4500
68384259ca33cff86dfef032,1M2LR1GC8KM002434,2248,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/29/2025 11:17,4500
68384260102902b4f4e7b4cf,1M2AV02C5GM016190,3009,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/29/2025 11:17,4500
6838426dca33cff86dfef034,5VCACSVF6DH216045,2255,Vehicle Alert - Engine Protection Torque Derate Condition Exists,31,1569,5/29/2025 11:18,20000
683842baca33cff86dfef036,1M2AU14C8GM003097,2288,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 11:19,4500
683842bbed0da60901de7c96,1M2AX13C7FM031626,3041,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/29/2025 11:19,4500
683842c7ca33cff86dfef038,1M2AX13C4HM039203,3457,Vehicle Alert - Fan Control Circuit Concern,5,647,5/29/2025 11:19,2200
683842c9ca33cff86dfef03a,1M2LR1GC9KM002121,2490,Vehicle Alert - Fan Control Circuit Concern,4,647,5/29/2025 11:19,12000
683842cfca33cff86dfef03c,1NPSL00X38D750423,3029,Vehicle Alert - Turbo VGT Actuator Concern,13,641,5/29/2025 11:19,3500
683842cfca33cff86dfef03d,1NPSL00X38D750423,3029,Vehicle Alert - Low Coolant Level,18,111,5/29/2025 11:19,15000
683842cfca33cff86dfef03e,1NPSL00X38D750423,3029,Vehicle Alert - Crankcase Pressure Severe Level,0,101,5/29/2025 11:19,15000
683842d3ca33cff86dfef042,1M2AV02CXGM013446,1269,Vehicle Alert - Fan Control Circuit Concern,5,647,5/29/2025 11:19,2500
683842e5ed0da60901de7c9a,1M2TE1GC6MM005945,2419,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/29/2025 11:20,1500
68384347e775a2f3b3d24d01,5VCACLKF29H208879,2405,Vehicle Alert - Aftertreatment Fuel Shutoff Valve Concern,7,3482,5/29/2025 11:21,2400
683843a9102902b4f4e7b4e1,3BPDXK0X8RF116924,1215,Vehicle Alert - Engine Cylinder Miss Fire,31,1322,5/29/2025 11:23,20000
683843a9102902b4f4e7b4e3,3BPDXK0X2RF116918,1214,Vehicle Alert - Engine Cylinder Miss Fire,31,1322,5/29/2025 11:23,20000
683843bdca33cff86dfef04c,1M2AU14C3FM002146,1304,Vehicle Alert - Engine Cylinder Miss Fire,31,1322,5/29/2025 11:23,4500
68384423ed0da60901de7ca4,1M2LR02C4HM002781,2294,Vehicle Alert - Fan Control Circuit Concern,4,647,5/29/2025 11:25,4500
68384438ca33cff86dfef050,2NP3LJ0X9FM264507,3005,Vehicle Alert - Turbo VGT Actuator Concern,13,641,5/29/2025 11:25,4500
68384446e775a2f3b3d24d0d,1M2AV02C6JM019414,2723,Vehicle Alert - DPF Filter Plugging,0,3936,5/29/2025 11:25,20000
6838445fe775a2f3b3d24d0f,1M2LR1GC4LM002965,2057,Vehicle Alert - Accelerator Pedal Concern,6,91,5/29/2025 11:26,4800
6838449ae775a2f3b3d24d11,1NPCLK0X0PD813511,1456,Vehicle Alert - Engine Temperature,16,175,5/29/2025 11:27,4500
6838449ee775a2f3b3d24d15,5VCACDKF1AH210469,2414,Vehicle Alert - Turbo VGT Actuator Concern,11,641,5/29/2025 11:27,4500
683844b8e775a2f3b3d24d17,3BPDL70X4JF192198,6080,Vehicle Alert - Engine Protection Torque Derate Condition Exists,31,1569,5/29/2025 11:27,15000
683844cced0da60901de7caa,1NPSXPEX2ED245474,3318,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,4,3226,5/29/2025 11:28,12000
68384516e775a2f3b3d24d1b,3BPZX20X5GF100652,2420,Vehicle Alert - Fan Control Circuit Concern,3,647,5/29/2025 11:29,4500
68384525ca33cff86dfef058,1M2TE1GC5LM003327,2445,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/29/2025 11:29,4500
6838453ced0da60901de7cac,1M2LR02CXJM003696,2323,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/29/2025 11:30,4500
68384547e775a2f3b3d24d25,5VCACDVF3EH217456,2468,Vehicle Alert - Engine Protection Torque Derate Condition Exists,31,1569,5/29/2025 11:30,15000
6838459b102902b4f4e7b4ed,5VCACL8F9BH212733,2026,Vehicle Alert - Low Coolant Level,17,111,5/29/2025 11:31,4500
6838459cca33cff86dfef05e,1M2AX13C6FM032038,3079,Vehicle Alert - Fan Control Circuit Concern,5,647,5/29/2025 11:31,2500
683845bc102902b4f4e7b4ef,1M2AX18C8GM031614,3011,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/29/2025 11:32,4500
68384606e775a2f3b3d24d27,5VCACLVF2GH220040,1247,Vehicle Alert - Engine Protection Torque Derate Condition Exists,31,1569,5/29/2025 11:33,2000
68384607102902b4f4e7b4f1,3BPDLJ0XXKF105189,1307,Vehicle Alert - Low Coolant Level,18,111,5/29/2025 11:33,15000
68384613ed0da60901de7cb2,1M2LR1GC0MM004178,2450,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/29/2025 11:33,4500
68384616ed0da60901de7cb4,1M2AX13C3HM039418,3522,Vehicle Alert - Fan Control Circuit Concern,5,647,5/29/2025 11:33,2200
68384623e775a2f3b3d24d2b,3BPDLH0X8RF117831,3035,Vehicle Alert - Engine Cylinder Miss Fire,11,1322,5/29/2025 11:33,1200
68384629ca33cff86dfef068,5VCACLLE9GH220403,1290,Vehicle Alert - Fan Control Circuit Concern,3,647,5/29/2025 11:34,2500
6838462aed0da60901de7cb6,3BPDXK0X8LF106398,1327,Vehicle Alert - DPF Filter Plugging,15,3251,5/29/2025 11:34,15000
68384683ed0da60901de7cbc,1NPSL20X7DD175071,3120,Vehicle Alert - Engine Cylinder Miss Fire,31,1322,5/29/2025 11:35,5000
68384683102902b4f4e7b4f5,1NPSXHEX8ED244531,1065,Vehicle Alert - Engine Cylinder Miss Fire,31,1326,5/29/2025 11:35,15000
6838470bca33cff86dfef072,1M2AU02CXEM007999,2215,Vehicle Alert - Low Coolant Level,1,111,5/29/2025 11:37,15000
6838471f102902b4f4e7b4f9,5VCACSLE3EH217181,2611,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 11:38,15000
68384724ed0da60901de7cc6,3BPDXK0XXMF111040,2398,Vehicle Alert - High Coolant Temperature,16,110,5/29/2025 11:38,15000
68384726ed0da60901de7cc8,1FVACXCY1EHFX7643,2199,Vehicle Alert - Engine Protection Torque Derate Condition Exists,31,1569,5/29/2025 11:38,20000
68384771ed0da60901de7cce,1HTGSSNT3GH020474,3084,Vehicle Alert - Engine Protection Torque Derate Condition Exists,31,1569,5/29/2025 11:39,15000
6838478eed0da60901de7cd0,1M2TE1GC2PM009480,4039,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/29/2025 11:39,4500
6838479aed0da60901de7cd2,1M2AV02C0HM016518,1360,Vehicle Alert - Fan Control Circuit Concern,5,647,5/29/2025 11:40,3200
6838479aca33cff86dfef076,1M2AU02CXFM008877,2431,Vehicle Alert - Coolant Issues,0,110,5/29/2025 11:40,15000
6838479aca33cff86dfef077,1M2AU02CXFM008877,2431,Vehicle Alert - High Coolant Temperature,0,110,5/29/2025 11:40,15000
683847ece775a2f3b3d24d31,1M2LR02C7HM002810,2308,Vehicle Alert - Fan Control Circuit Concern,5,647,5/29/2025 11:41,4500
683847fbe775a2f3b3d24d33,1M2AV02C1FM013415,2440,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/29/2025 11:41,15000
6838480dca33cff86dfef07c,1M2TE1GC6KM003044,1176,Vehicle Alert - Engine Cylinder Miss Fire,31,1323,5/29/2025 11:42,5000
68384876ed0da60901de7cd6,5VCACSVF5FH219537,2285,Vehicle Alert - Engine Protection Torque Derate Condition Exists,31,1569,5/29/2025 11:43,15000
68384876102902b4f4e7b505,1NPCLK0X9HD414257,3407,Vehicle Alert - DEF Tank Level,18,1761,5/29/2025 11:43,12000
68384876e775a2f3b3d24d37,1M2AV02C2JM017384,1285,Vehicle Alert - Turbo VGT Actuator Concern,7,641,5/29/2025 11:43,4500
68384887ed0da60901de7cd8,1M2TE1GC5KM001768,1292,Vehicle Alert - Engine Cylinder Miss Fire,31,1322,5/29/2025 11:44,4500
68384893ed0da60901de7cda,5VCACDVF0HH223199,2463,Vehicle Alert - Low Coolant Level,18,111,5/29/2025 11:44,4500
683848e9e775a2f3b3d24d3b,1NKBL50X9DJ352776,3066,Vehicle Alert - Low Coolant Level,17,111,5/29/2025 11:45,12000
683848e9e775a2f3b3d24d3d,3BPDKK9X4KF105653,2431,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,11,3226,5/29/2025 11:45,12000
683848f8102902b4f4e7b507,1M2TE1GC9PM008973,2514,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/29/2025 11:46,4500
683848f8ed0da60901de7cde,1M2TE1GC2LM004791,2096,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/29/2025 11:46,4500
6838494bca33cff86dfef082,5VCACLLE9GH220403,1290,Vehicle Alert - Coolant Issues,0,110,5/29/2025 11:47,15000
6838494bca33cff86dfef083,5VCACLLE9GH220403,1290,Vehicle Alert - High Coolant Temperature,0,110,5/29/2025 11:47,15000
6838494ced0da60901de7ce4,3BPDXK0X5KF161695,1221,Vehicle Alert - Turbo VGT Actuator Concern,2,641,5/29/2025 11:47,15000
683849d3ca33cff86dfef086,3BPZLJ0X8FF280262,1282,Vehicle Alert - Accelerator Pedal Concern,2,91,5/29/2025 11:49,4500
68384a5ced0da60901de7cea,3BPZL00X0BF115407,2751,Vehicle Alert - DPF Filter Plugging,15,3251,5/29/2025 11:51,15000
68384a61ca33cff86dfef08a,1NP9L50X2DD211071,2322,Vehicle Alert - Low Coolant Level,17,111,5/29/2025 11:52,12000
68384a65102902b4f4e7b517,5VCACDVF4GH221809,2424,Vehicle Alert - Engine Protection Torque Derate Condition Exists,31,1569,5/29/2025 11:52,2000
68384a7aed0da60901de7cec,3BPZH08X2AF719982,2750,Vehicle Alert - Low Coolant Level,18,111,5/29/2025 11:52,4800
68384a80102902b4f4e7b51b,3BPZLJ0X9GF100756,2331,Vehicle Alert - Water in Fuel System Fault,3,97,5/29/2025 11:52,2500
68384a81ed0da60901de7cee,3BPDL70X0JF161353,1264,Vehicle Alert - Water in Fuel System Fault,15,97,5/29/2025 11:52,2500
68384abd102902b4f4e7b51f,1M2AV02C2BM008492,2111,Vehicle Alert - Low Coolant Level,1,111,5/29/2025 11:53,4500
68384ac0ca33cff86dfef08e,1M2TE1GC0MM005567,1064,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/29/2025 11:53,1500
68384ac8ed0da60901de7cf0,1M2TE1GC6MM005976,1222,Vehicle Alert - Aftertreatment Outlet NOx Sensor Concern,13,3226,5/29/2025 11:53,1500
68384acf102902b4f4e7b521,1M2AX13C8HM039429,3065,Vehicle Alert - Fan Control Circuit Concern,5,647,5/29/2025 11:53,2200
68384b65102902b4f4e7b529,1M2AX13C9GM034691,3069,Vehicle Alert - Fan Control Circuit Concern,5,647,5/29/2025 11:56,4800
